,0,1,2,3,4
0,0.7666753179340774,0.7659589317604701,0.7660907800590008,0.7666753179340774,
1,0.7760186867376071,0.7748053259307784,0.7773018601000615,0.7760186867376071,
2,0.7765377627822476,0.7756477924485994,0.7771128909080747,0.7765377627822476,
3,0.7710874643135219,0.7699948165230553,0.7727058447486568,0.7710874643135219,
4,0.7762782247599274,0.7751488888618333,0.7748711469010782,0.7762782247599274,
5,0.7716065403581625,0.77049018651758,0.7707909154003091,0.7716065403581625,
6,0.7702492211838006,0.7685944481140446,0.76876087298148,0.7702492211838006,
7,0.7879023883696781,0.786780668023404,0.7869521766974709,0.7879023883696781,
8,0.7744029075804777,0.7733559987245042,0.7744716834065776,0.7744029075804777,
9,0.7904984423676013,0.7898269569555338,0.7899832031206722,0.7904984423676013,
Accuracy,,,,,0.7761256956387101
F1score,,,,,0.7750604013859804
Precision,,,,,0.7759041374323381
Recall,,,,,0.7761256956387101
