,0,1,2,3,4
0,0.8063540090771558,0.8053384236426135,0.8050511865912644,0.8063540090771558,
1,0.7957639939485628,0.7945558776607567,0.7942437766041001,0.7957639939485628,
2,0.81089258698941,0.8092820907573371,0.8109337314250725,0.81089258698941,
3,0.8139183055975794,0.8128503460152127,0.8129200268500827,0.8139183055975794,
4,0.8033282904689864,0.8022370510627418,0.8019445050534729,0.8033282904689864,
5,0.8260211800302572,0.8239586357026579,0.8257656215568825,0.8260211800302572,
6,0.8063540090771558,0.8050048298817305,0.8050831150844633,0.8063540090771558,
7,0.8018154311649016,0.7995557567555092,0.8004094322105958,0.8018154311649016,
8,0.8048411497730711,0.8050284725630632,0.8052524514828164,0.8048411497730711,
9,0.8166666666666667,0.8153884809551954,0.8151319378453525,0.8166666666666667,
Accuracy,,,,,0.8085955622793748
F1score,,,,,0.8073199964996819
Precision,,,,,0.8076735784704103
Recall,,,,,0.8085955622793748
