,0,1,2,3,4
0,0.7330272220400131,0.7308113068339931,0.7306696546009593,0.7330272220400131,
1,0.7445063955395211,0.7429350892943271,0.7429265839510484,0.7445063955395211,
2,0.7261397179403083,0.7245303277943337,0.7240700453760229,0.7261397179403083,
3,0.7363069858970154,0.7350639807180848,0.7346718427094063,0.7363069858970154,
4,0.735651033125615,0.7333283462029603,0.7327689921004996,0.735651033125615,
5,0.751393899639226,0.7494993026826465,0.7497109327407885,0.751393899639226,
6,0.7294194817973106,0.7272231256450501,0.7268711352984578,0.7294194817973106,
7,0.7395867497540177,0.7358059949827692,0.7371910434614871,0.7395867497540177,
8,0.7392587733683175,0.7367817297865973,0.7364165686541596,0.7392587733683175,
9,0.7450787401574803,0.7437903146115056,0.7432735512267675,0.7450787401574803,
Accuracy,,,,,0.7380368999258825
F1score,,,,,0.7359769518552267
Precision,,,,,0.7358570350119596
Recall,,,,,0.7380368999258825
