,0,1,2,3,4
0,0.6560086872586872,0.6547169587994237,0.6601886842030988,0.6560086872586872,
1,0.6583011583011583,0.6581037503913092,0.6621270749963057,0.6583011583011583,
2,0.6538368725868726,0.6527215852903321,0.6558724751418031,0.6538368725868726,
3,0.6631274131274131,0.6627324974112422,0.6666396672582934,0.6631274131274131,
4,0.6761583011583011,0.6744814822767035,0.6772395568434668,0.6761583011583011,
5,0.6638513513513513,0.6638117693097809,0.6672587502980649,0.6638513513513513,
6,0.6599903474903475,0.658901362925716,0.6609027465785215,0.6599903474903475,
7,0.6469594594594594,0.6511324282714764,0.6645078680268739,0.6469594594594594,
8,0.6628454205381924,0.6616085126159704,0.6648168779868492,0.6628454205381924,
9,0.6691203089175818,0.6681955036802469,0.6722683668579712,0.6691203089175818,
Accuracy,,,,,0.6610199320189365
F1score,,,,,0.6606405850972201
Precision,,,,,0.6651822068191249
Recall,,,,,0.6610199320189365
