,0,1,2,3,4
0,0.8045325779036827,0.8017662480115166,0.8020811900532351,0.8045325779036827,
1,0.8031161473087819,0.8008505034972704,0.80060311519582,0.8031161473087819,
2,0.7875354107648725,0.7866511000128921,0.7870278937782976,0.7875354107648725,
3,0.7932011331444759,0.7906368185953078,0.7917074507158869,0.7932011331444759,
4,0.8031161473087819,0.8009632298472437,0.8002297647530687,0.8031161473087819,
5,0.7960339943342776,0.7946782377347699,0.7950415683822265,0.7960339943342776,
6,0.8056737588652483,0.8042041482037678,0.8045215115373684,0.8056737588652483,
7,0.8099290780141843,0.8092482000173016,0.8100452738274003,0.8099290780141843,
8,0.8014184397163121,0.8014911327931699,0.8016368232695126,0.8014184397163121,
9,0.8141843971631205,0.8134831558246426,0.8130861789139701,0.8141843971631205,
Accuracy,,,,,0.8018741084523737
F1score,,,,,0.8003972774537882
Precision,,,,,0.8005980770426785
Recall,,,,,0.8018741084523737
