,0,1,2,3,4
0,0.6234218113132518,0.6239157612750483,0.6245496060807837,0.6234218113132518,
1,0.6172581767571329,0.6180284493213496,0.6189570008099717,0.6172581767571329,
2,0.6090068595287802,0.6090433704087591,0.6092254787801084,0.6090068595287802,
3,0.6217317824833483,0.6237410795938458,0.6269499312512585,0.6217317824833483,
4,0.6133426128454961,0.6143570782931237,0.6156424668762583,0.6133426128454961,
5,0.6114535692980712,0.6116215171941413,0.6119102601404497,0.6114535692980712,
6,0.6235832173394313,0.6238993375031445,0.6242386479249039,0.6235832173394313,
7,0.6178166633525551,0.6182605012270891,0.6187575361251134,0.6178166633525551,
8,0.6115529926426725,0.6130869016754826,0.6154618040811027,0.6115529926426725,
9,0.6029031616623584,0.6017885040883414,0.6011299920434188,0.6029031616623584,
Accuracy,,,,,0.6152070847223098
F1score,,,,,0.6157742500580325
Precision,,,,,0.616682272411337
Recall,,,,,0.6152070847223098
