,0,1,2,3,4
0,0.6496575342465754,0.6503279135707326,0.6533360499195782,0.6496575342465754,
1,0.647945205479452,0.6477321831543171,0.6524933223190866,0.647945205479452,
2,0.6601598173515981,0.6604499445877744,0.6635198266097169,0.6601598173515981,
3,0.6412100456621005,0.6446644643618852,0.6544907489371133,0.6412100456621005,
4,0.6658675799086758,0.6642365804865031,0.6712661167456073,0.6658675799086758,
5,0.6644977168949772,0.6627885582988591,0.671785886879879,0.6644977168949772,
6,0.6474885844748859,0.6471965485808105,0.6526824549533529,0.6474885844748859,
7,0.6528142482018495,0.6505054625636577,0.6577498568118572,0.6528142482018495,
8,0.6487041899760246,0.646932574224579,0.6521072008079889,0.6487041899760246,
9,0.6515583970772919,0.6446974734277938,0.6660795224186065,0.6515583970772919,
Accuracy,,,,,0.652990331927343
F1score,,,,,0.6519531703256912
Precision,,,,,0.6595510986402788
Recall,,,,,0.652990331927343
