,0,1,2,3,4
0,0.6238167101111264,0.6282414806737242,0.6448488950063104,0.6238167101111264,
1,0.6470023322815202,0.6507972949823054,0.6607727425894052,0.6470023322815202,
2,0.6512074643249177,0.6549973203595846,0.6653684728196353,0.6512074643249177,
3,0.6447585071350165,0.6481700146678807,0.6581353443901038,0.6447585071350165,
4,0.672886937431394,0.6766498834878756,0.687979912486577,0.672886937431394,
5,0.6789242590559824,0.6823074297773293,0.6945723169453222,0.6789242590559824,
6,0.6384467618002195,0.6429469955558603,0.6553588891406207,0.6384467618002195,
7,0.6613611416026345,0.6649719980069827,0.6755316237222468,0.6613611416026345,
8,0.6409165751920965,0.6450603677031251,0.6633150754841769,0.6409165751920965,
9,0.6708287596048299,0.673589106818269,0.6817059076956915,0.6708287596048299,
Accuracy,,,,,0.6530149448539737
F1score,,,,,0.6567731892032935
Precision,,,,,0.668758918028009
Recall,,,,,0.6530149448539737
