,0,1,2,3,4
0,0.5990011004825193,0.5991904220260149,0.5999752593073675,0.5990011004825193,
1,0.6078896131380682,0.6094212886708354,0.6114093100146453,0.6078896131380682,
2,0.6041313918049441,0.6028503511202211,0.602694439749478,0.6041313918049441,
3,0.6110734845919404,0.6092786910392934,0.6091552166161418,0.6110734845919404,
4,0.6162377243481205,0.6154528184023459,0.6149248274741357,0.6162377243481205,
5,0.6060785641720284,0.6041743275559587,0.6039797461638624,0.6060785641720284,
6,0.6242803928208601,0.622068558535235,0.620722749375197,0.6242803928208601,
7,0.6055706061632239,0.6042850418288784,0.6045623591058668,0.6055706061632239,
8,0.6201320690822892,0.6197702097238387,0.6202114590847955,0.6201320690822892,
9,0.5907551642397562,0.5900099759461369,0.5902574916648389,0.5907551642397562,
Accuracy,,,,,0.6085150110843751
F1score,,,,,0.607650168484876
Precision,,,,,0.6077892858556329
Recall,,,,,0.6085150110843751
