,0,1,2,3,4
0,0.78609062170706,0.7861647594232074,0.7864454595914203,0.78609062170706,
1,0.7955742887249737,0.7957150997781589,0.7959184095616773,0.7955742887249737,
2,0.7934668071654373,0.7929985811528276,0.7929459202214268,0.7934668071654373,
3,0.7955742887249737,0.7949939867492419,0.7946011963483499,0.7955742887249737,
4,0.8013698630136986,0.8009215986915998,0.8005698641668783,0.8013698630136986,
5,0.7850368809272918,0.7838048378218586,0.7833096868837349,0.7850368809272918,
6,0.7966280295047419,0.7966528925518571,0.796699262262189,0.7966280295047419,
7,0.8050579557428873,0.8048407039489182,0.8046987853892891,0.8050579557428873,
8,0.8039008961518187,0.8040592427865153,0.8042596281100133,0.8039008961518187,
9,0.7854507116499736,0.7843923386718129,0.783940625906157,0.7854507116499736,
Accuracy,,,,,0.7948150343312856
F1score,,,,,0.7944544041575997
Precision,,,,,0.7943388838441136
Recall,,,,,0.7948150343312856
