,0,1,2,3,4
0,0.5539784946236559,0.551357033720962,0.5517219312342049,0.5539784946236559,
1,0.551007240662413,0.5462405155443618,0.5471410812414674,0.551007240662413,
2,0.5670657394795325,0.5636202329438723,0.5638123010477624,0.5670657394795325,
3,0.5787511649580616,0.5745606352681538,0.5748148195506466,0.5787511649580616,
4,0.561187181876837,0.5556907027945504,0.5557825162927604,0.561187181876837,
5,0.5783927163237508,0.5753203093084678,0.5759413584477583,0.5783927163237508,
6,0.5853466198293784,0.5808794589655465,0.5822017883281128,0.5853466198293784,
7,0.5865653451860349,0.5826564640110596,0.5832796509718486,0.5865653451860349,
8,0.5785360957774751,0.5757985262433302,0.5759108856014894,0.5785360957774751,
9,0.5796114416804072,0.5772939545519666,0.5783848484224337,0.5796114416804072,
Accuracy,,,,,0.5720442040397546
F1score,,,,,0.5683417833352271
Precision,,,,,0.5688991181138484
Recall,,,,,0.5720442040397546
