,0,1,2,3,4
0,0.6090336306357909,0.6081168026724174,0.6077857987969171,0.6090336306357909,
1,0.6110792897471565,0.610411194235642,0.6100644822862353,0.6110792897471565,
2,0.6084608460846085,0.6070661553617263,0.6059862150764508,0.6084608460846085,
3,0.6101791997381556,0.6101224827122119,0.6101367439300062,0.6101791997381556,
4,0.5954504541363227,0.5949041665423724,0.5945360784009283,0.5954504541363227,
5,0.6119476268412438,0.611381154989149,0.6110674827859113,0.6119476268412438,
6,0.6182487725040916,0.6182284745019342,0.6185218779781395,0.6182487725040916,
7,0.602291325695581,0.6016645147268349,0.6013137989184133,0.602291325695581,
8,0.5760229132569558,0.5753504325231453,0.5750734155666007,0.5760229132569558,
9,0.6103109656301146,0.6107238032105214,0.6113358790261745,0.6103109656301146,
Accuracy,,,,,0.605302502427002
F1score,,,,,0.6047969181475955
Precision,,,,,0.6045821772765777
Recall,,,,,0.605302502427002
