,0,1,2,3,4
0,0.6637168141592921,0.6631548624511889,0.6672512410964818,0.6637168141592921,
1,0.6371681415929203,0.6347197129965324,0.6371721384537986,0.6371681415929203,
2,0.672566371681416,0.671762219221115,0.6727253302629741,0.672566371681416,
3,0.6755555555555556,0.6707380682696336,0.6698122618679848,0.6755555555555556,
4,0.6133333333333333,0.613163825723877,0.6136863136863137,0.6133333333333333,
5,0.6844444444444444,0.6831384055685812,0.687490690550666,0.6844444444444444,
6,0.6177777777777778,0.6189475540053416,0.6247558044111345,0.6177777777777778,
7,0.6488888888888888,0.6473323469492053,0.6498535046202389,0.6488888888888888,
8,0.64,0.638590452141598,0.6412538699690402,0.64,
9,0.6533333333333333,0.6532333782736023,0.6531705389600126,0.6533333333333333,
Accuracy,,,,,0.6506784660766961
F1score,,,,,0.6494780825600674
Precision,,,,,0.6517171693878645
Recall,,,,,0.6506784660766961
