,0,1,2,3,4
0,0.7991379310344827,0.799512395925903,0.8050603795275726,0.7991379310344827,
1,0.8206896551724138,0.8209894834096292,0.8257809920416397,0.8206896551724138,
2,0.817083692838654,0.8168909826848737,0.8195337768639505,0.817083692838654,
3,0.8119068162208801,0.8117325883547117,0.8133934960612874,0.8119068162208801,
4,0.8015530629853321,0.8013655180959088,0.8036872429151554,0.8015530629853321,
5,0.8032786885245902,0.80231298784217,0.8040516694404114,0.8032786885245902,
6,0.7868852459016393,0.7873000671537066,0.7901755388866152,0.7868852459016393,
7,0.8058671268334772,0.8063614171950053,0.8110055128237055,0.8058671268334772,
8,0.813632441760138,0.8128087141939234,0.8200906145121314,0.813632441760138,
9,0.8006902502157032,0.8006701436628711,0.8021290899095972,0.8006902502157032,
Accuracy,,,,,0.8060724911487311
F1score,,,,,0.8059944298518703
Precision,,,,,0.8094908312982068
Recall,,,,,0.8060724911487311
