,0,1,2,3,4
0,0.6367313076843306,0.636769854020597,0.6368207375353359,0.6367313076843306,
1,0.6336202426630717,0.6342048765567604,0.6348955687927744,0.6336202426630717,
2,0.635797988177953,0.6369212089807575,0.6383710411418447,0.635797988177953,
3,0.6282928852935076,0.6269835856226429,0.6264139588430081,0.6282928852935076,
4,0.6307819954366314,0.6308590518278044,0.6310828940262448,0.6307819954366314,
5,0.620099564405725,0.6202992296474859,0.6205078302389285,0.620099564405725,
6,0.6326488280439743,0.6336401111105482,0.6349826059331086,0.6326488280439743,
7,0.6434349719975109,0.6428431489132872,0.6423361687978516,0.6434349719975109,
8,0.6079651524579963,0.6060599012155421,0.6068632684985338,0.6079651524579963,
9,0.6390790292470442,0.6394722639113531,0.6399213630261672,0.6390790292470442,
Accuracy,,,,,0.6308451965407745
F1score,,,,,0.6308053231806778
Precision,,,,,0.6312195436833797
Recall,,,,,0.6308451965407745
