,0,1,2,3,4
0,0.7153378162023695,0.7183112574471573,0.7293129278307575,0.7153378162023695,
1,0.7305475504322767,0.7342260478990741,0.7487322151113532,0.7305475504322767,
2,0.7156580211335255,0.7198384561232809,0.7365476281033294,0.7156580211335255,
3,0.7191802753762407,0.7217648167353746,0.7302554509245707,0.7191802753762407,
4,0.6994876721101505,0.7022582223315336,0.7121976951830411,0.6994876721101505,
5,0.7116554594940762,0.7148897461211129,0.7264922479087218,0.7116554594940762,
6,0.7050912584053795,0.7077095360942431,0.717046462526213,0.7050912584053795,
7,0.7218574859887911,0.724499609216963,0.7330460411857859,0.7218574859887911,
8,0.7117694155324259,0.7149356778983371,0.7280772514385655,0.7117694155324259,
9,0.7175340272217774,0.7204586501644267,0.73011909374236,0.7175340272217774,
Accuracy,,,,,0.7148118981897013
F1score,,,,,0.7178892020031504
Precision,,,,,0.7291827013954698
Recall,,,,,0.7148118981897013
