,0,1,2,3,4
0,0.5300546448087432,0.5310655270655271,0.5330687830687831,0.5300546448087432,
1,0.4808743169398907,0.476635562427322,0.4773052093552802,0.4808743169398907,
2,0.5683060109289617,0.5647672220252865,0.5654744989783353,0.5683060109289617,
3,0.5519125683060109,0.551219512195122,0.5506652086750502,0.5519125683060109,
4,0.5355191256830601,0.5309830623757033,0.5311217345115651,0.5355191256830601,
5,0.5136612021857924,0.5075251334095673,0.5108012363845872,0.5136612021857924,
6,0.5027322404371585,0.4999674160964483,0.5027838991621687,0.5027322404371585,
7,0.5737704918032787,0.573266806722689,0.5741121976325271,0.5737704918032787,
8,0.5683060109289617,0.5664160401002506,0.5670053217223028,0.5683060109289617,
9,0.6065573770491803,0.6041023246905598,0.6191134963227986,0.6065573770491803,
Accuracy,,,,,0.5431693989071038
F1score,,,,,0.5405948607108476
Precision,,,,,0.5431451585813398
Recall,,,,,0.5431693989071038
