,0,1,2,3,4
0,0.8233830845771144,0.823004592140481,0.8264552491277344,0.8233830845771144,
1,0.7877280265339967,0.7876646031841393,0.7907911888509301,0.7877280265339967,
2,0.7976782752902156,0.7978015503579181,0.8007226261291033,0.7976782752902156,
3,0.8208955223880597,0.8210613113326396,0.8223448022670996,0.8208955223880597,
4,0.8233830845771144,0.8223169023759376,0.8249830737982398,0.8233830845771144,
5,0.8167495854063018,0.8163881452888752,0.8211142841077052,0.8167495854063018,
6,0.802653399668325,0.8022654068237762,0.8085819187937339,0.802653399668325,
7,0.8092868988391376,0.8101083994035203,0.8137164336710485,0.8092868988391376,
8,0.8001658374792703,0.8007035172305089,0.8041800108976372,0.8001658374792703,
9,0.8018242122719734,0.803131761793179,0.8081721397510871,0.8018242122719734,
Accuracy,,,,,0.808374792703151
F1score,,,,,0.8084446189930976
Precision,,,,,0.812106172739432
Recall,,,,,0.808374792703151
