,0,1,2,3,4
0,0.6958110767500703,0.697726949974132,0.7032342976522522,0.6958110767500703,
1,0.6664323868428451,0.6689676472404446,0.6789225308237544,0.6664323868428451,
2,0.67430418892325,0.6767248997311232,0.6826350747940809,0.67430418892325,
3,0.686533595726736,0.6885059360967559,0.6945839266740657,0.686533595726736,
4,0.6828788304751194,0.6863191264545954,0.6964709257347929,0.6828788304751194,
5,0.6875175709867866,0.6902217933094705,0.698914446699701,0.6875175709867866,
6,0.6679319555743006,0.6701619896437632,0.6830812037735773,0.6679319555743006,
7,0.6905665682553072,0.692313895521465,0.6982760561414718,0.6905665682553072,
8,0.6960494868550541,0.6985428361013105,0.7095811686927191,0.6960494868550541,
9,0.6710248840151835,0.6741260972730703,0.6873934615766006,0.6710248840151835,
Accuracy,,,,,0.6819050544404653
F1score,,,,,0.6843611171346131
Precision,,,,,0.6933093092563016
Recall,,,,,0.6819050544404653
