,0,1,2,3,4
0,0.6431601772414444,0.6455567123884732,0.6490249547833605,0.6431601772414444,
1,0.6493824832657679,0.6509537811351962,0.6534493309477175,0.6493824832657679,
2,0.6367150669432396,0.6394898492398994,0.6436708042234056,0.6367150669432396,
3,0.6571751838581935,0.6588849748781338,0.6613714606876302,0.6571751838581935,
4,0.6376579294738827,0.6398859465678689,0.6431732867889155,0.6376579294738827,
5,0.6228549877427871,0.6267946137792028,0.6340591009055794,0.6228549877427871,
6,0.6448236847067698,0.6475825738863547,0.6516233652090633,0.6448236847067698,
7,0.6541580237601358,0.6559720957976373,0.6584834833081992,0.6541580237601358,
8,0.6129549311710353,0.6166320851875622,0.6235920818349835,0.6129549311710353,
9,0.649537997359985,0.6505391540224115,0.6518331718337514,0.649537997359985,
Accuracy,,,,,0.6408420465523241
F1score,,,,,0.643229178688274
Precision,,,,,0.6470281040522606
Recall,,,,,0.6408420465523241
