,0,1,2,3,4
0,0.8445709281961471,0.8448388182880641,0.8463480436470886,0.8445709281961471,
1,0.8452276707530648,0.8449574392625666,0.8455445207632043,0.8452276707530648,
2,0.8432574430823118,0.8429686487171149,0.845106668054922,0.8432574430823118,
3,0.8417250437828371,0.8416852031772379,0.8423542651186008,0.8417250437828371,
4,0.8410683012259195,0.8407756188472594,0.8418152139013924,0.8410683012259195,
5,0.8340630472854641,0.8341015434421862,0.8348256024272025,0.8340630472854641,
6,0.842600700525394,0.8422841932443196,0.8428780217091337,0.842600700525394,
7,0.8463222416812609,0.8461722408110464,0.8481616348920198,0.8463222416812609,
8,0.8513247208232976,0.8511948865946619,0.8511664825928522,0.8513247208232976,
9,0.8377490694109919,0.837567136919446,0.8392829649384276,0.8377490694109919,
Accuracy,,,,,0.8427909166766689
F1score,,,,,0.8426545729303904
Precision,,,,,0.8437483418044843
Recall,,,,,0.8427909166766689
