,0,1,2,3,4
0,0.5650762420068863,0.5622270159096101,0.561259383366163,0.5650762420068863,
1,0.5662567634038367,0.5634305595565002,0.5626886226411623,0.5662567634038367,
2,0.5713723561239548,0.5677699709132871,0.5660968319266214,0.5713723561239548,
3,0.5853418593212002,0.5840099617999669,0.5837677667001622,0.5853418593212002,
4,0.5953762911952779,0.5942390769767666,0.5937611687814289,0.5953762911952779,
5,0.6032464338416134,0.6025233348112394,0.6020355149315735,0.6032464338416134,
6,0.6142266824085005,0.6151495392629823,0.6163150771620339,0.6142266824085005,
7,0.6221959858323495,0.6222867377583516,0.622470034270963,0.6221959858323495,
8,0.6341991341991342,0.6346807736692368,0.6352765384654877,0.6341991341991342,
9,0.6281975600157418,0.628764391835104,0.6294898140060534,0.6281975600157418,
Accuracy,,,,,0.5985489308348495
F1score,,,,,0.5975081362493045
Precision,,,,,0.5973160752251648
Recall,,,,,0.5985489308348495
