,0,1,2,3,4
0,0.5894526952695269,0.5885004317427099,0.59133590330196,0.5894526952695269,
1,0.5862211221122112,0.5854280275772259,0.5871469329364978,0.5862211221122112,
2,0.5887651265126512,0.5873731497290382,0.588804297161332,0.5887651265126512,
3,0.6001787678767877,0.5994665000807594,0.6001248833013498,0.6001787678767877,
4,0.5924499759334387,0.5921990648319125,0.593066377983247,0.5924499759334387,
5,0.6094340920030256,0.6086088069736519,0.6096279703606832,0.6094340920030256,
6,0.6048958261706663,0.6039478058472729,0.6041551757291314,0.6048958261706663,
7,0.6066836278622018,0.6075054949997576,0.6093888991087391,0.6066836278622018,
8,0.6149350202846731,0.6149038283684755,0.6166943850761932,0.6149350202846731,
9,0.6102592312452726,0.6109032068250453,0.612200969856355,0.6102592312452726,
Accuracy,,,,,0.6003275485270455
F1score,,,,,0.5998836316975849
Precision,,,,,0.6012545794815488
Recall,,,,,0.6003275485270455
