,0,1,2,3,4
0,0.6797218155197657,0.6728071804972829,0.6729953565387692,0.6797218155197657,
1,0.708272327964861,0.705635333668077,0.7049748695214307,0.708272327964861,
2,0.7313323572474377,0.7275621738051448,0.7276150282245304,0.7313323572474377,
3,0.722181551976574,0.7180097982452206,0.7175638247058994,0.722181551976574,
4,0.7243777452415813,0.7211691610884334,0.7199421268858607,0.7243777452415813,
5,0.7162211644086415,0.7118685738551106,0.7111621258778819,0.7162211644086415,
6,0.7125595020139143,0.7100190040053336,0.7094854669258563,0.7125595020139143,
7,0.7206151592823141,0.715791967976868,0.7160099926150973,0.7206151592823141,
8,0.7429512998901501,0.7402014375114483,0.7400781766798221,0.7429512998901501,
9,0.7261076528744049,0.7246667845603573,0.7242805644269792,0.7261076528744049,
Accuracy,,,,,0.7184340576419644
F1score,,,,,0.7147731415213275
Precision,,,,,0.7144107532402127
Recall,,,,,0.7184340576419644
