,0,1,2,3,4
0,0.7968397291196389,0.7941237138214153,0.7955028832367905,0.7968397291196389,
1,0.8261851015801355,0.8252793168332638,0.8258926040847631,0.8261851015801355,
2,0.8284424379232506,0.8281313804218052,0.8279357250409468,0.8284424379232506,
3,0.8305084745762712,0.8298534486258272,0.8297580015612802,0.8305084745762712,
4,0.8361581920903954,0.8362333265740948,0.8393067078542094,0.8361581920903954,
5,0.8214689265536723,0.8206523915707349,0.8207180578914572,0.8214689265536723,
6,0.8158192090395481,0.815549229345344,0.8153401281032305,0.8158192090395481,
7,0.8350282485875706,0.8333794325200521,0.8337417099968909,0.8350282485875706,
8,0.8056497175141243,0.8048292743212788,0.8047341916221757,0.8056497175141243,
9,0.8203389830508474,0.819248741255979,0.8190152318920043,0.8203389830508474,
Accuracy,,,,,0.8216439020035455
F1score,,,,,0.8207280255289795
Precision,,,,,0.8211945241283749
Recall,,,,,0.8216439020035455
