,0,1,2,3,4
0,0.5182177185008568,0.5055573399438388,0.5097381641619503,0.5182177185008568,
1,0.5292452127263244,0.5203922783428611,0.5202276747171253,0.5292452127263244,
2,0.5347589598390582,0.5289709739759887,0.5274401898403844,0.5347589598390582,
3,0.5354295507041205,0.5294148691833624,0.5278199670902156,0.5354295507041205,
4,0.5383354444527233,0.5342291164808495,0.5325936113237069,0.5383354444527233,
5,0.5490312965722802,0.5450865738037223,0.5437040069250876,0.5490312965722802,
6,0.552682563338301,0.5468199792000368,0.5447212926340027,0.552682563338301,
7,0.5495529061102832,0.5445549060903115,0.5434135185766845,0.5495529061102832,
8,0.562220566318927,0.558591329748522,0.5592176719658489,0.562220566318927,
9,0.5552160953800298,0.550590337992666,0.551501069125916,0.5552160953800298,
Accuracy,,,,,0.5424690313942905
F1score,,,,,0.5364207704762158
Precision,,,,,0.5360377166360922
Recall,,,,,0.5424690313942905
