,0,1,2,3,4
0,0.7580054894784996,0.7573060317522824,0.7570014644137035,0.7580054894784996,
1,0.7781335773101555,0.777125383232016,0.7765536395500363,0.7781335773101555,
2,0.782708142726441,0.7822783054123049,0.7819500076575029,0.782708142726441,
3,0.782708142726441,0.7816575585908054,0.7811789114289448,0.782708142726441,
4,0.7689844464775847,0.7667300594604531,0.7671104567932774,0.7689844464775847,
5,0.7665903890160183,0.7647392614555698,0.763919428520399,0.7665903890160183,
6,0.7368421052631579,0.7350210416698687,0.7341686689830257,0.7368421052631579,
7,0.7665903890160183,0.7635132807065911,0.7625694102099324,0.7665903890160183,
8,0.7363844393592678,0.7356563182778187,0.7350665113237173,0.7363844393592678,
9,0.7670480549199085,0.765672420042974,0.7648994090040542,0.7670480549199085,
Accuracy,,,,,0.7643995176293493
F1score,,,,,0.7629699660600685
Precision,,,,,0.7624417907884593
Recall,,,,,0.7643995176293493
