,0,1,2,3,4
0,0.5986245954692556,0.5994427014123269,0.6003681315540246,0.5986245954692556,
1,0.5997248968363136,0.6005318768917633,0.6014451153553866,0.5997248968363136,
2,0.6122663645926045,0.6112925416494139,0.6104653540843132,0.6122663645926045,
3,0.6111335868597783,0.6093718105922653,0.6085688678909291,0.6111335868597783,
4,0.6162310866574966,0.6158940749164745,0.615895036060733,0.6162310866574966,
5,0.5996439841411118,0.5982055859331492,0.5973965994667316,0.5996439841411118,
6,0.609353507565337,0.6081962884796693,0.6074459706969042,0.609353507565337,
7,0.6146937454486608,0.615050165585922,0.6154485631507685,0.6146937454486608,
8,0.6231086657496562,0.6223992150609337,0.6219490257255228,0.6231086657496562,
9,0.5936564446961728,0.5943950057364032,0.595397863300838,0.5936564446961728,
Accuracy,,,,,0.6078436878016387
F1score,,,,,0.6074779266258321
Precision,,,,,0.6074380527286152
Recall,,,,,0.6078436878016387
