,0,1,2,3,4
0,0.8356605800214822,0.8344927761002948,0.8350586320221529,0.8356605800214822,
1,0.7937701396348013,0.7925158630978731,0.7921760344739092,0.7937701396348013,
2,0.8066595059076263,0.804871630259222,0.8047805622074093,0.8066595059076263,
3,0.8053763440860215,0.8039296587926509,0.8033887695956662,0.8053763440860215,
4,0.8258064516129032,0.8253326629007212,0.8251224335359125,0.8258064516129032,
5,0.8387096774193549,0.8373524436908948,0.8382183192385574,0.8387096774193549,
6,0.821505376344086,0.8203037953507426,0.8207578553847503,0.821505376344086,
7,0.810752688172043,0.8097761070549906,0.8092980243799915,0.810752688172043,
8,0.8010752688172043,0.7991387234622844,0.7994749731547542,0.8010752688172043,
9,0.8236559139784946,0.8226863009611541,0.8236222561558839,0.8236559139784946,
Accuracy,,,,,0.8162971945994018
F1score,,,,,0.8150399961670829
Precision,,,,,0.8151897860148987
Recall,,,,,0.8162971945994018
