,0,1,2,3,4
0,0.7654571843251089,0.764592451727956,0.7643062158086137,0.7654571843251089,
1,0.7526850507982583,0.7515866304472936,0.7523196748311398,0.7526850507982583,
2,0.765166908563135,0.7641466366187166,0.7648465104966089,0.765166908563135,
3,0.7866473149492017,0.7848737182508551,0.7853424824071593,0.7866473149492017,
4,0.7608127721335268,0.7580176475119494,0.7586381662819509,0.7608127721335268,
5,0.7552975326560232,0.7527465440165849,0.75313069038991,0.7552975326560232,
6,0.7402031930333817,0.7388793310109969,0.7384876857170131,0.7402031930333817,
7,0.7384615384615385,0.736134188309789,0.7364633947098866,0.7384615384615385,
8,0.7227866473149492,0.7200235754650214,0.7203304468230161,0.7227866473149492,
9,0.7346109175377468,0.7325869626265845,0.7336985727262032,0.7346109175377468,
Accuracy,,,,,0.7522129059772871
F1score,,,,,0.7503587685985746
Precision,,,,,0.7507563840191501
Recall,,,,,0.7522129059772871
