,0,1,2,3,4
0,0.84472049689441,0.8447221515247751,0.8472095866563295,0.84472049689441,
1,0.8516218081435473,0.8518313158237274,0.8538125021072861,0.8516218081435473,
2,0.8477110651023695,0.8475857837560108,0.8498358182871754,0.8477110651023695,
3,0.8417299286864505,0.8414302356436856,0.8433367539453807,0.8417299286864505,
4,0.8424200598113641,0.842648948468281,0.8447816162129348,0.8424200598113641,
5,0.8484011962272832,0.8482023926373727,0.8499694219185733,0.8484011962272832,
6,0.8391994478951,0.8389615069327002,0.8392229266693666,0.8391994478951,
7,0.8433402346445825,0.8427433738519442,0.8448460747089983,0.8433402346445825,
8,0.8645042558086037,0.864321033682112,0.8651367344958748,0.8645042558086037,
9,0.8408097538532321,0.8406145077272721,0.8419663578617749,0.8408097538532321,
Accuracy,,,,,0.8464458247066942
F1score,,,,,0.8463061250047881
Precision,,,,,0.8480117792863693
Recall,,,,,0.8464458247066942
