,0,1,2,3,4
0,0.6185904675852721,0.6176525585185733,0.6299209079215178,0.6185904675852721,
1,0.6109103230178451,0.6061179972670315,0.6245314460367672,0.6109103230178451,
2,0.6348543031398238,0.6356859133689686,0.6454041522964584,0.6348543031398238,
3,0.6035690083578044,0.5991616473590514,0.6167045391573348,0.6035690083578044,
4,0.641856787892478,0.6410342333179279,0.646756419963303,0.641856787892478,
5,0.6203975604246669,0.6202940421637009,0.6213994559918538,0.6203975604246669,
6,0.6332730969053535,0.6331936525838042,0.6355764269610044,0.6332730969053535,
7,0.6373390557939914,0.6377938578781375,0.6436874478884234,0.6373390557939914,
8,0.6304495143437994,0.6300947242532545,0.6343481523011235,0.6304495143437994,
9,0.632328024398509,0.6319788280587881,0.6371360977650371,0.632328024398509,
Accuracy,,,,,0.6263568141859543
F1score,,,,,0.6253007454769237
Precision,,,,,0.6335465046282824
Recall,,,,,0.6263568141859543
