,0,1,2,3,4
0,0.7255244755244755,0.7219929199756078,0.7224214857119832,0.7255244755244755,
1,0.7255244755244755,0.7248160622440182,0.7277606602789712,0.7255244755244755,
2,0.6905594405594405,0.6922184397910834,0.6952504335170229,0.6905594405594405,
3,0.7395104895104895,0.7404220456709255,0.7417220145088209,0.7395104895104895,
4,0.7377622377622378,0.7372281300618638,0.738010073219549,0.7377622377622378,
5,0.7552447552447552,0.7528772263699897,0.7523253544711908,0.7552447552447552,
6,0.7395104895104895,0.7384510210809292,0.7381541502924095,0.7395104895104895,
7,0.7709790209790209,0.7715306666083868,0.7721973556403833,0.7709790209790209,
8,0.7092819614711033,0.7094032493229738,0.7103329193937751,0.7092819614711033,
9,0.7495621716287215,0.7490364826163106,0.7490593922407596,0.7495621716287215,
Accuracy,,,,,0.7343459517715208
F1score,,,,,0.7337976243742089
Precision,,,,,0.7347233839274866
Recall,,,,,0.7343459517715208
