,0,1,2,3,4
0,0.6339302368961015,0.6368857685435694,0.641540302095588,0.6339302368961015,
1,0.6301995896288006,0.6317038508549047,0.6340701818443505,0.6301995896288006,
2,0.6425107256108935,0.6447895449303246,0.6485174171369301,0.6425107256108935,
3,0.6419511285207984,0.6443864531931326,0.6483804714640478,0.6419511285207984,
4,0.642230927065846,0.6448734027983749,0.6490963714659789,0.642230927065846,
5,0.653329602686066,0.6553233582133495,0.6580670643536458,0.653329602686066,
6,0.6521171423241933,0.6541179583340458,0.657067580628971,0.6521171423241933,
7,0.6484469732301091,0.6505091192121789,0.6535155430613452,0.6484469732301091,
8,0.6324969685663651,0.6347285114742287,0.6378228591025927,0.6324969685663651,
9,0.6337095420203339,0.637115600059785,0.6429636937928545,0.6337095420203339,
Accuracy,,,,,0.6410922836549509
F1score,,,,,0.6434433567613894
Precision,,,,,0.6471041484946304
Recall,,,,,0.6410922836549509
