,0,1,2,3,4
0,0.5691245913548856,0.5661486236724543,0.5673735312299827,0.5691245913548856,
1,0.575227025063567,0.5735084003082971,0.5757473731755887,0.575227025063567,
2,0.5826371231383944,0.5794376590163305,0.5810434177044058,0.5826371231383944,
3,0.5871413003995641,0.5811968733962297,0.5846126029998645,0.5871413003995641,
4,0.5739920087177625,0.5691367510749332,0.5724590497422,0.5739920087177625,
5,0.5889575009081003,0.581845764222958,0.5854714860110003,0.5889575009081003,
6,0.5843806756265891,0.5811696789374952,0.5858241361479445,0.5843806756265891,
7,0.5898292771521976,0.5877509507102142,0.5898550780275358,0.5898292771521976,
8,0.5775517617144933,0.5746238044233863,0.5774906561098371,0.5775517617144933,
9,0.5919790758500436,0.5873694507738143,0.5890197558833457,0.5919790758500436,
Accuracy,,,,,0.5820820339925598
F1score,,,,,0.5782187956536113
Precision,,,,,0.5808897087031706
Recall,,,,,0.5820820339925598
