,0,1,2,3,4
0,0.5563518406759204,0.5517283928637011,0.5515705983112889,0.5563518406759204,
1,0.554843089921545,0.5522858213354795,0.5517533562958877,0.554843089921545,
2,0.5520519010259505,0.5495691527284393,0.5489550033179399,0.5520519010259505,
3,0.5617079058539529,0.5581324045690358,0.5578766001496669,0.5617079058539529,
4,0.5549939649969825,0.5516101000168914,0.5514460231897662,0.5549939649969825,
5,0.5594115428140325,0.5548476979505068,0.5540625681231224,0.5594115428140325,
6,0.5612221803093173,0.5556482197493694,0.5553210878033759,0.5612221803093173,
7,0.5569219162580158,0.5524991225122912,0.552009438804668,0.5569219162580158,
8,0.5586571105243304,0.5554118248268587,0.5547944796442449,0.5586571105243304,
9,0.5597133157299132,0.5545097308759096,0.5549095559848397,0.5597133157299132,
Accuracy,,,,,0.5575874768109961
F1score,,,,,0.5536242467428483
Precision,,,,,0.5532698711624799
Recall,,,,,0.5575874768109961
