,0,1,2,3,4
0,0.6823338735818476,0.6792152578048811,0.6824991836105719,0.6823338735818476,
1,0.713128038897893,0.7107583961700239,0.7119070843537968,0.713128038897893,
2,0.6952998379254457,0.6942903872001869,0.693560912864538,0.6952998379254457,
3,0.7034035656401945,0.7014760632300026,0.7016975470038487,0.7034035656401945,
4,0.7115072933549432,0.712751740555733,0.7159820238717729,0.7115072933549432,
5,0.7288961038961039,0.7260454440145085,0.7251772312256183,0.7288961038961039,
6,0.7126623376623377,0.7129756926694123,0.7143258102587605,0.7126623376623377,
7,0.7532467532467533,0.7508827517993959,0.7518398829924536,0.7532467532467533,
8,0.7126623376623377,0.713123233941418,0.7144368658705175,0.7126623376623377,
9,0.7288961038961039,0.7285741890498664,0.7284464824275251,0.7288961038961039,
Accuracy,,,,,0.7142036245763961
F1score,,,,,0.7130093156435429
Precision,,,,,0.7139873024479403
Recall,,,,,0.7142036245763961
