,0,1,2,3,4
0,0.7950980392156862,0.7938348664667823,0.7952691819713096,0.7950980392156862,
1,0.8086274509803921,0.807574462281077,0.8121534425156198,0.8086274509803921,
2,0.7925490196078432,0.7912527537927788,0.7929512832661447,0.7925490196078432,
3,0.8007843137254902,0.7992224632945716,0.8008493764953841,0.8007843137254902,
4,0.8070588235294117,0.8055253146853041,0.8094632109207317,0.8070588235294117,
5,0.8,0.7979593129048027,0.800505595792592,0.8,
6,0.8052941176470588,0.8042411267133,0.8075743916758463,0.8052941176470588,
7,0.805648166307119,0.8051583089381551,0.8072985005764339,0.805648166307119,
8,0.798980192194548,0.7962684830108095,0.7988371079142433,0.798980192194548,
9,0.8081976858207491,0.806615286531137,0.808326998823684,0.8081976858207491,
Accuracy,,,,,0.8022237809028298
F1score,,,,,0.8007652378618719
Precision,,,,,0.803322908995199
Recall,,,,,0.8022237809028298
