,0,1,2,3,4
0,0.7602706621556308,0.758255412898284,0.7598958263403558,0.7602706621556308,
1,0.7573707104881585,0.7564784963678038,0.7577614400931861,0.7573707104881585,
2,0.7583373610439826,0.757219718212502,0.7580077862770671,0.7583373610439826,
3,0.7549540840985983,0.7530153713438512,0.7531945516449609,0.7549540840985983,
4,0.7457709038182697,0.7440051275351146,0.7448725720599895,0.7457709038182697,
5,0.765103914934751,0.7630388280461905,0.7642149581048759,0.765103914934751,
6,0.7491541807636539,0.7459503098641613,0.7464058575895735,0.7491541807636539,
7,0.7573707104881585,0.7568539417534059,0.7578073160619395,0.7573707104881585,
8,0.746615087040619,0.7465773074631722,0.748700337580304,0.746615087040619,
9,0.7480657640232108,0.7486802704408393,0.7511023415110288,0.7480657640232108,
Accuracy,,,,,0.7543013378855032
F1score,,,,,0.7530074783925326
Precision,,,,,0.7541962987263281
Recall,,,,,0.7543013378855032
