,0,1,2,3,4
0,0.6083026715725484,0.6086846892095005,0.6091850821360433,0.6083026715725484,
1,0.594704847224444,0.5937093823109916,0.5936712379965461,0.594704847224444,
2,0.606942889137738,0.607659727098794,0.6084602792591086,0.606942889137738,
3,0.605471562275018,0.6054395169191175,0.605620882172742,0.605471562275018,
4,0.6066714662826974,0.6061908445781288,0.6062834161673519,0.6066714662826974,
5,0.5994720422366211,0.5990722102128413,0.5992642660467764,0.5994720422366211,
6,0.6013918886489081,0.5999954234555517,0.5995723240434361,0.6013918886489081,
7,0.6001119910407168,0.5988649040088195,0.5981740293295215,0.6001119910407168,
8,0.5941124710023198,0.5932309113309718,0.5925573031899926,0.5941124710023198,
9,0.5974722022238221,0.5964434079384887,0.595666836430389,0.5974722022238221,
Accuracy,,,,,0.6014654031644835
F1score,,,,,0.6009291017063205
Precision,,,,,0.6008455656771907
Recall,,,,,0.6014654031644835
