,0,1,2,3,4
0,0.6626103555237414,0.6622142841138606,0.6671621486179531,0.6626103555237414,
1,0.6629280515451617,0.661591939540466,0.6648696777299166,0.6629280515451617,
2,0.6577973988784155,0.6575374662648322,0.6619943734186761,0.6577973988784155,
3,0.6767688819949886,0.6772228416675885,0.6824550424971877,0.6767688819949886,
4,0.6656723541343516,0.6657060476211933,0.671000226913777,0.6656723541343516,
5,0.6673427991886409,0.6682664233653994,0.6746642413495154,0.6673427991886409,
6,0.6608996539792388,0.6597568356244444,0.6642284809745341,0.6608996539792388,
7,0.6780813745376447,0.6760847389523275,0.6781859822230476,0.6780813745376447,
8,0.6729507218708984,0.6725843043714714,0.676427764425894,0.6729507218708984,
9,0.6753370719484548,0.674501675667697,0.6780980211520605,0.6753370719484548,
Accuracy,,,,,0.6680388663601536
F1score,,,,,0.667546655718928
Precision,,,,,0.6719085959302562
Recall,,,,,0.6680388663601536
