,0,1,2,3,4
0,0.7778915046059366,0.7776583630445565,0.7779271356813056,0.7778915046059366,
1,0.7830092118730808,0.7829829719024965,0.7833797108931947,0.7830092118730808,
2,0.7814738996929376,0.7814416586807185,0.7818992109741307,0.7814738996929376,
3,0.7727737973387923,0.7734054932352847,0.7742719571458998,0.7727737973387923,
4,0.7881269191402251,0.7879043669752622,0.7881130367121196,0.7881269191402251,
5,0.7737973387922211,0.7745836518708956,0.777580156539838,0.7737973387922211,
6,0.789042498719918,0.7888829076577638,0.7898266234692355,0.789042498719918,
7,0.7962109575012801,0.7961425378634466,0.7965267551744936,0.7962109575012801,
8,0.7956989247311828,0.7965612541141454,0.7978236495612162,0.7956989247311828,
9,0.7803379416282642,0.7805042000894693,0.7807011503804923,0.7803379416282642,
Accuracy,,,,,0.783836299402384
F1score,,,,,0.7840067405434039
Precision,,,,,0.7848049386531927
Recall,,,,,0.783836299402384
