,0,1,2,3,4
0,0.7029267467433599,0.7057706249940411,0.7169527304870411,0.7029267467433599,
1,0.7201827102013195,0.723194554689616,0.7360136838258418,0.7201827102013195,
2,0.7193368296396548,0.7218153593254178,0.7303834587073867,0.7193368296396548,
3,0.721705295212316,0.7252248358086861,0.74081859890528,0.721705295212316,
4,0.7264422263576383,0.7302165382146695,0.7450961026561062,0.7264422263576383,
5,0.7195060057519879,0.7234384315341216,0.7376898214405125,0.7195060057519879,
6,0.691591947217053,0.6943674965933407,0.703982621754309,0.691591947217053,
7,0.7306716291659617,0.734482431382219,0.750963119173347,0.7306716291659617,
8,0.7174758924039926,0.7211907294300178,0.7334110804177139,0.7174758924039926,
9,0.7307952622673435,0.7339196572488347,0.7471730989622198,0.7307952622673435,
Accuracy,,,,,0.7180634544960628
F1score,,,,,0.7213620659220965
Precision,,,,,0.7342484316329758
Recall,,,,,0.7180634544960628
