,0,1,2,3,4
0,0.7313600599475459,0.7261710404704829,0.7260302601945916,0.7313600599475459,
1,0.7152491569876358,0.7126856828159015,0.7115489773616189,0.7152491569876358,
2,0.7343574372424129,0.7302790499606578,0.7298976450048297,0.7343574372424129,
3,0.7066316972648932,0.7046836383823509,0.7037948683936276,0.7066316972648932,
4,0.7336080929186961,0.7318376695235689,0.7309248652370107,0.7336080929186961,
5,0.6836581709145427,0.6832695615230042,0.6831122409609742,0.6836581709145427,
6,0.7158920539730135,0.7144759238271591,0.7140808381193648,0.7158920539730135,
7,0.7177661169415293,0.7168745957152938,0.7173101959665028,0.7177661169415293,
8,0.7533733133433284,0.7516855243055561,0.7514838772994548,0.7533733133433284,
9,0.7200149925037481,0.7200939880952826,0.7203586558758092,0.7200149925037481,
Accuracy,,,,,0.7211911092037346
F1score,,,,,0.7192056674619258
Precision,,,,,0.7188542424413784
Recall,,,,,0.7211911092037346
