,0,1,2,3,4
0,0.7505668934240363,0.7500722341876525,0.7513973172144087,0.7505668934240363,
1,0.7596371882086168,0.7606223776572788,0.7629441697180492,0.7596371882086168,
2,0.7414965986394558,0.7401012949355051,0.7393268591053365,0.7414965986394558,
3,0.7709750566893424,0.7688302469610138,0.7681612729479977,0.7709750566893424,
4,0.746031746031746,0.7469344315941995,0.7492211246200607,0.746031746031746,
5,0.7936507936507936,0.7927288575876108,0.7924154845440624,0.7936507936507936,
6,0.7619047619047619,0.7631683873311276,0.7660985880395164,0.7619047619047619,
7,0.7818181818181819,0.7803656949821279,0.7800284474281532,0.7818181818181819,
8,0.7727272727272727,0.7721370192681827,0.7717007128767692,0.7727272727272727,
9,0.7636363636363637,0.7624764530646516,0.7617435673908739,0.7636363636363637,
Accuracy,,,,,0.7642444856730571
F1score,,,,,0.7637436997569351
Precision,,,,,0.7643037543885228
Recall,,,,,0.7642444856730571
