,0,1,2,3,4
0,0.5865559509687623,0.586325920444386,0.586598597984645,0.5865559509687623,
1,0.585178740904777,0.5850617886100186,0.585954880833371,0.585178740904777,
2,0.5883422967415375,0.5881643057167638,0.5894218856534936,0.5883422967415375,
3,0.567541917114837,0.5671040615410791,0.5674503158720633,0.567541917114837,
4,0.5999683644416324,0.5998812017002845,0.6002434005156502,0.5999683644416324,
5,0.603764631445745,0.603353487299309,0.6035024166913407,0.603764631445745,
6,0.5873141410945903,0.5871292551713705,0.5881782657891618,0.5873141410945903,
7,0.6090635874723189,0.6086819679570601,0.6093645940350334,0.6090635874723189,
8,0.6134925656437836,0.6139278554852463,0.6144031251576425,0.6134925656437836,
9,0.5937994305599494,0.5938953926542538,0.5943655685614364,0.5937994305599494,
Accuracy,,,,,0.5935021626387933
F1score,,,,,0.5933525236579771
Precision,,,,,0.5939483051093839
Recall,,,,,0.5935021626387933
