,0,1,2,3,4
0,0.6612626656274357,0.6648349159451651,0.6822127321201616,0.6612626656274357,
1,0.6751363990646921,0.6791744906201851,0.6927283665734504,0.6751363990646921,
2,0.6793452844894778,0.6832803003668405,0.6960664383350663,0.6793452844894778,
3,0.6770070148090414,0.6811843181497872,0.6980280244724311,0.6770070148090414,
4,0.6896336710833982,0.6936096485647083,0.7116579204221657,0.6896336710833982,
5,0.7022603273577552,0.7058400879158669,0.7202285571262399,0.7022603273577552,
6,0.7088074824629774,0.7119084207523878,0.7204196026198127,0.7088074824629774,
7,0.6978955572876072,0.7019873258276348,0.717279624159584,0.6978955572876072,
8,0.6763834762275915,0.6798483629594405,0.6937865761822812,0.6763834762275915,
9,0.722482070470845,0.7257956735064897,0.7381654318114228,0.722482070470845,
Accuracy,,,,,0.689021394888082
F1score,,,,,0.6927463544608505
Precision,,,,,0.7070573273822616
Recall,,,,,0.689021394888082
