,0,1,2,3,4
0,0.7012333657903278,0.7033794103372769,0.7105537278738248,0.7012333657903278,
1,0.7104836092177864,0.7131750420881379,0.7227808383634735,0.7104836092177864,
2,0.7101590392729633,0.7136210397308543,0.7282062242227838,0.7101590392729633,
3,0.7296332359623499,0.7330163341133341,0.7468864830415425,0.7296332359623499,
4,0.7054527750730283,0.7092271418628536,0.7283320427079668,0.7054527750730283,
5,0.7090230444660824,0.7123341344973024,0.7246204327426975,0.7090230444660824,
6,0.70772476468679,0.7101225131917347,0.7224519890863865,0.70772476468679,
7,0.7050803440999838,0.7084938595829928,0.7222454533105388,0.7050803440999838,
8,0.7190391170264567,0.7219518728704872,0.7327238242141194,0.7190391170264567,
9,0.7170913812692745,0.7201431906432298,0.730267739710659,0.7170913812692745,
Accuracy,,,,,0.7114920676865043
F1score,,,,,0.7145464538918205
Precision,,,,,0.7269068755273992
Recall,,,,,0.7114920676865043
